,combination,difference,distance,gen,tra
878,370.804457329,21.8787261314,3.48925731197,878,0
878,327.111993603,17.9027354319,3.09209258171,878,0
878,296.205465609,18.3881443794,2.7781732123,878,0
878,265.241583676,16.047652138,2.49193931538,878,0
878,295.770951685,18.0641818085,2.77706769876,878,0
878,285.525893004,16.9195042438,2.68606388761,878,0
878,261.609957847,12.9158614957,2.48694096352,878,0
878,264.549076944,14.9916758267,2.49557401117,878,0
878,236.650159539,12.8982538047,2.23751905734,878,0
878,173.950479562,8.76998156672,1.65180497996,878,0
879,184.155291426,5.24340454811,1.78911886878,879,0
879,295.770951685,18.0641818085,2.77706769876,879,0
879,285.525893004,16.9195042438,2.68606388761,879,0
879,287.010142368,15.8806967005,2.71129445668,879,0
879,265.241583676,16.047652138,2.49193931538,879,0
879,261.609957847,12.9158614957,2.48694096352,879,0
879,212.340594469,8.24802865587,2.04092565813,879,0
879,162.496339611,3.77445049238,1.58721889119,879,0
879,264.549076944,14.9916758267,2.49557401117,879,0
879,225.824856629,13.3679744761,2.12456882153,879,0
879,229.889091243,10.4040596811,2.19485031562,879,0
879,236.650159539,12.8982538047,2.23751905734,879,0
879,208.635733261,11.6748554879,1.96960877773,879,0
879,173.950479562,8.76998156672,1.65180497996,879,0
879,51.0100518742,2.03064351838,0.489794083558,879,0
880,208.635733261,11.6748554879,1.96960877773,880,0
880,225.824856629,13.3679744761,2.12456882153,880,0
880,168.997455278,8.20637350725,1.60791081771,880,0
880,224.905802139,13.3837130966,2.11522089043,880,0
880,232.538126722,14.2203688201,2.18317757902,880,0
880,173.950479562,8.76998156672,1.65180497996,880,0
880,199.259414083,11.3678497712,1.87891564312,880,0
880,51.0100518742,2.03064351838,0.489794083558,880,0
880,202.185708357,13.4970441209,1.88688664236,880,0
880,156.496831887,12.1177481773,1.4437908371,880,0
880,198.013370769,13.01478863,1.84998582139,880,0
880,161.733883833,10.6808883851,1.51052995448,880,0
880,156.021263794,10.8303042343,1.4519095956,880,0
880,147.771627856,10.1456814215,1.37625946435,880,0
880,25.8830148833,1.34147900731,0.24541535876,880,0
881,207.9907996,14.4007842621,1.93590015338,881,0
881,215.008276302,16.2736342831,1.98734642019,881,0
881,161.733883833,10.6808883851,1.51052995448,881,0
881,153.802610613,10.26864081,1.43533969803,881,0
881,156.021263794,10.8303042343,1.4519095956,881,0
881,133.79405692,11.9268877792,1.21867169141,881,0
881,147.771627856,10.1456814215,1.37625946435,881,0
881,156.496831887,12.1177481773,1.4437908371,881,0
881,56.8263851784,3.38271762576,0.534436675526,881,0
881,30.6043376876,2.99112863349,0.276132090541,881,0
881,65.8850919908,0.135389130356,0.657497028604,881,0
881,9.09864066133,1.08590703532,0.0801273362601,881,0
881,43.5957905038,0.348690938846,0.432470995649,881,0
881,25.8830148833,1.34147900731,0.24541535876,881,0
881,163.639754225,10.0934016413,1.53546352583,881,0
882,54.7859517507,0.792845350204,0.539931064004,882,0
882,30.6043376876,2.99112863349,0.276132090541,882,0
882,65.8850919908,0.135389130356,0.657497028604,882,0
882,58.4239473814,4.70532584917,0.537186215322,882,0
882,9.09864066133,1.08590703532,0.0801273362601,882,0
882,65.1931065396,5.61140256271,0.595817039769,882,0
882,43.5957905038,0.348690938846,0.432470995649,882,0
882,110.385172453,8.85295415897,1.01532218294,882,0
882,40.0212317613,3.09149208593,0.369297396754,882,0
882,25.8830148833,1.34147900731,0.24541535876,882,0
882,132.414617606,5.48441663838,1.26930200967,882,0
882,66.0606603538,3.49290305268,0.625677573011,882,0
882,196.166313915,14.3601300369,1.81806183878,882,0
882,163.639754225,10.0934016413,1.53546352583,882,0
882,176.298381488,10.001514182,1.66296867306,882,0
883,163.639754225,10.0934016413,1.53546352583,883,0
883,258.334834448,20.8227506897,2.37512083758,883,0
883,236.915529818,19.2420964092,2.17673433408,883,0
883,110.385172453,8.85295415897,1.01532218294,883,0
883,185.978696691,11.8044563521,1.74174240339,883,0
883,153.295902979,12.5873544011,1.40708548578,883,0
883,143.729944709,11.0155747362,1.32714369973,883,0
883,229.916349696,18.238180914,2.11678168782,883,0
883,357.327129443,21.1738244351,3.36153305008,883,0
883,213.877215121,14.1697430668,1.99707472055,883,0
883,196.166313915,14.3601300369,1.81806183878,883,0
883,227.631156862,16.5262468783,2.11104909983,883,0
883,263.210043346,17.6026478713,2.45607395475,883,0
883,280.779168511,18.5657570278,2.62213411483,883,0
883,277.142183843,19.7035650534,2.5743861879,883,0
884,210.787031536,16.7263257969,1.94060705739,884,0
884,143.729944709,11.0155747362,1.32714369973,884,0
884,460.878528618,32.7186297142,4.28159898904,884,0
884,171.711366,12.6227981855,1.59088567814,884,0
884,188.569490728,14.4247909406,1.74144699788,884,0
884,260.100638822,19.6165986996,2.40484040122,884,0
884,196.166313915,14.3601300369,1.81806183878,884,0
884,214.337320959,15.8428422913,1.98494478667,884,0
884,237.583206142,17.7444226336,2.19838783508,884,0
884,263.210043346,17.6026478713,2.45607395475,884,0
884,280.779168511,18.5657570278,2.62213411483,884,0
884,227.631156862,16.5262468783,2.11104909983,884,0
884,359.472878565,22.9161903185,3.36556688247,884,0
884,277.142183843,19.7035650534,2.5743861879,884,0
884,363.422748265,25.0194948873,3.38403253378,884,0
885,359.472878565,22.9161903185,3.36556688247,885,0
885,196.166313915,14.3601300369,1.81806183878,885,0
885,333.363514258,20.1208693256,3.13242644932,885,0
885,280.779168511,18.5657570278,2.62213411483,885,0
885,209.972106087,11.2249131034,1.98747192984,885,0
885,287.938357248,16.0145073346,2.71923849913,885,0
885,263.210043346,17.6026478713,2.45607395475,885,0
885,171.711366,12.6227981855,1.59088567814,885,0
885,143.729944709,11.0155747362,1.32714369973,885,0
885,213.259750897,12.095072647,2.0116467825,885,0
885,222.281409352,12.7948383003,2.09486571052,885,0
885,47.8974164607,0.0456211814174,0.478517952793,885,0
885,155.041061729,11.2553486184,1.43785713111,885,0
885,101.034847924,7.8514052908,0.931834426329,885,0
885,189.224352838,16.8533998789,1.72370952959,885,0
886,169.353420817,9.65074878247,1.59702672035,886,0
886,118.376306756,7.84911880619,1.10527187949,886,0
886,33.8193707701,3.4319830211,0.30387387749,886,0
886,90.3061888416,3.09956760579,0.872066212358,886,0
886,104.543875614,5.76504021918,0.987788353949,886,0
886,59.3493416403,3.88602668103,0.554633149593,886,0
886,57.2636396856,2.19025334211,0.550733863435,886,0
886,22.4358387562,0.680251213639,0.217555875426,886,0
886,37.4569756943,0.404908419388,0.370520672749,886,0
886,28.3373348752,1.4035779099,0.269337569653,886,0
886,388.892416667,38.1820076165,3.5071040905,886,0
886,214.774328828,13.9710271174,2.00803301711,886,0
886,338.314342645,22.1154992973,3.16198843348,886,0
886,189.224352838,16.8533998789,1.72370952959,886,0
886,205.018362438,18.1664991529,1.86851863285,886,0
887,380.698750504,24.156004634,3.5654274587,887,0
887,240.170407437,23.5209527768,2.1664945466,887,0
887,420.61085973,27.36677368,3.9324408605,887,0
887,79.4007946369,7.18743011203,0.722133645249,887,0
887,388.892416667,38.1820076165,3.5071040905,887,0
887,214.774328828,13.9710271174,2.00803301711,887,0
887,216.954942687,14.1897751125,2.02765167575,887,0
887,338.314342645,22.1154992973,3.16198843348,887,0
887,189.224352838,16.8533998789,1.72370952959,887,0
887,205.018362438,18.1664991529,1.86851863285,887,0
887,263.461450414,18.5966610474,2.44864789366,887,0
887,228.972887204,19.1039944784,2.09868892726,887,0
887,295.083889277,22.0328368667,2.7305105241,887,0
887,283.39476571,23.1447426651,2.60250023045,887,0
887,391.278909518,28.9511872962,3.62327722222,887,0
888,541.201760767,137.970925586,4.0323083518,888,0
888,415.562138723,29.1107780475,3.86451360676,888,0
888,263.461450414,18.5966610474,2.44864789366,888,0
888,228.972887204,19.1039944784,2.09868892726,888,0
888,227.098646241,16.6892366827,2.10409409558,888,0
888,313.43104905,26.9294416669,2.86501607384,888,0
888,274.132050468,20.6779539763,2.53454096492,888,0
888,419.810931857,30.2801679129,3.89530763944,888,0
888,283.39476571,23.1447426651,2.60250023045,888,0
888,295.083889277,22.0328368667,2.7305105241,888,0
888,390.415681033,28.2247416354,3.62190939398,888,0
888,409.83542117,36.5227588749,3.73312662295,888,0
888,391.278909518,28.9511872962,3.62327722222,888,0
888,597.62680387,143.326898905,4.54299904965,888,0
888,413.979444339,36.0114592967,3.77967985042,888,0
889,258.730363715,15.982095342,2.42748268373,889,0
889,229.05550675,17.1890755005,2.11866431249,889,0
889,227.098646241,16.6892366827,2.10409409558,889,0
889,232.107375895,16.1908478869,2.15916528008,889,0
889,274.132050468,20.6779539763,2.53454096492,889,0
889,422.960535569,35.792947592,3.87167587977,889,0
889,263.461450414,18.5966610474,2.44864789366,889,0
889,295.083889277,22.0328368667,2.7305105241,889,0
889,411.392669231,33.8517250338,3.77540944198,889,0
889,415.562138723,29.1107780475,3.86451360676,889,0
889,390.415681033,28.2247416354,3.62190939398,889,0
889,419.810931857,30.2801679129,3.89530763944,889,0
889,391.278909518,28.9511872962,3.62327722222,889,0
889,413.979022151,32.4097943501,3.815692278,889,0
889,597.62680387,143.326898905,4.54299904965,889,0
890,582.806711254,146.482641744,4.3632406951,890,0
890,409.58060203,32.97239906,3.7660820297,890,0
890,415.562138723,29.1107780475,3.86451360676,890,0
890,232.107375895,16.1908478869,2.15916528008,890,0
890,295.083889277,22.0328368667,2.7305105241,890,0
890,411.93747931,28.9209130553,3.83016566255,890,0
890,555.840532944,143.463370226,4.12377162718,890,0
890,263.461450414,18.5966610474,2.44864789366,890,0
890,375.856470087,28.7537477386,3.47102722349,890,0
890,413.979022151,32.4097943501,3.815692278,890,0
890,419.810931857,30.2801679129,3.89530763944,890,0
890,390.415681033,28.2247416354,3.62190939398,890,0
890,391.278909518,28.9511872962,3.62327722222,890,0
890,597.62680387,143.326898905,4.54299904965,890,0
890,569.084005939,145.806936876,4.23277069062,890,0
891,411.18119227,33.9363091853,3.77244883084,891,0
891,391.278909518,28.9511872962,3.62327722222,891,0
891,569.829473063,143.96698902,4.25862484043,891,0
891,271.907704993,18.818262491,2.53089442502,891,0
891,555.840532944,143.463370226,4.12377162718,891,0
891,386.852483844,31.3250302952,3.55527453549,891,0
891,369.339224966,29.8121320209,3.39527092945,891,0
891,424.804346335,34.2594682456,3.9054487809,891,0
891,409.58060203,32.97239906,3.7660820297,891,0
891,413.979022151,32.4097943501,3.815692278,891,0
891,375.856470087,28.7537477386,3.47102722349,891,0
891,263.461450414,18.5966610474,2.44864789366,891,0
891,232.107375895,16.1908478869,2.15916528008,891,0
891,107.634007438,6.53475659381,1.01099250844,891,0
891,295.083889277,22.0328368667,2.7305105241,891,0
892,569.829473063,143.96698902,4.25862484043,892,0
892,362.753403195,24.5661034615,3.38187299734,892,0
892,205.66178439,11.2825854194,1.94379198971,892,0
892,375.856470087,28.7537477386,3.47102722349,892,0
892,379.284350372,26.8681922846,3.52416158087,892,0
892,341.040419188,25.7943307335,3.15246088455,892,0
892,231.275612856,13.7441962475,2.17531416608,892,0
892,372.467653468,26.4200306406,3.46047622827,892,0
892,391.278909518,28.9511872962,3.62327722222,892,0
892,295.083889277,22.0328368667,2.7305105241,892,0
892,344.247457351,24.8136672484,3.19433790102,892,0
892,271.907704993,18.818262491,2.53089442502,892,0
892,263.461450414,18.5966610474,2.44864789366,892,0
892,232.107375895,16.1908478869,2.15916528008,892,0
892,107.634007438,6.53475659381,1.01099250844,892,0
893,362.753403195,24.5661034615,3.38187299734,893,0
893,304.03258286,21.9295348862,2.82103047974,893,0
893,316.536711966,19.4260779857,2.97110633981,893,0
893,335.98678266,22.768904027,3.13217878633,893,0
893,263.461450414,18.5966610474,2.44864789366,893,0
893,220.020475814,10.884834915,2.091356409,893,0
893,271.907704993,18.818262491,2.53089442502,893,0
893,272.790771859,16.4461153976,2.56344656462,893,0
893,232.107375895,16.1908478869,2.15916528008,893,0
893,228.056226793,12.3210703804,2.15735156413,893,0
893,258.350256166,16.5808991246,2.41769357041,893,0
893,231.275612856,13.7441962475,2.17531416608,893,0
893,196.207806777,13.0809645025,1.83126842274,893,0
893,205.66178439,11.2825854194,1.94379198971,893,0
893,107.634007438,6.53475659381,1.01099250844,893,0
894,265.431929287,17.4483241324,2.47983605154,894,0
894,261.901552682,16.9329199011,2.44968632781,894,0
894,272.993369887,17.4158447089,2.55577525178,894,0
894,196.207806777,13.0809645025,1.83126842274,894,0
894,258.350256166,16.5808991246,2.41769357041,894,0
894,272.790771859,16.4461153976,2.56344656462,894,0
894,236.991874936,12.4660343433,2.24525840592,894,0
894,220.020475814,10.884834915,2.091356409,894,0
894,231.275612856,13.7441962475,2.17531416608,894,0
894,228.056226793,12.3210703804,2.15735156413,894,0
894,205.66178439,11.2825854194,1.94379198971,894,0
894,107.634007438,6.53475659381,1.01099250844,894,0
894,148.202855049,5.42265389691,1.42780201153,894,0
894,129.238556454,4.02560386861,1.25212952586,894,0
894,54.1537273101,6.74267196017,0.474110553499,894,0
895,256.826811751,16.3836321503,2.40443179601,895,0
895,243.335772616,15.0700341777,2.28265738438,895,0
895,231.275612856,13.7441962475,2.17531416608,895,0
895,205.66178439,11.2825854194,1.94379198971,895,0
895,164.374819578,7.81095942752,1.5656386015,895,0
895,221.122343921,14.81909976,2.06303244161,895,0
895,123.523157967,12.9203846869,1.1060277328,895,0
895,195.573122954,13.2709141429,1.82302208811,895,0
895,196.207806777,13.0809645025,1.83126842274,895,0
895,54.1537273101,6.74267196017,0.474110553499,895,0
895,100.891470704,10.8828796507,0.900085910529,895,0
895,107.634007438,6.53475659381,1.01099250844,895,0
895,77.3135497907,3.53405245405,0.737794973367,895,0
895,144.253177385,13.5180802884,1.30735097097,895,0
895,88.1513680793,8.475491027,0.796758770523,895,0
896,142.893076787,6.38190669257,1.36511170094,896,0
896,131.517887808,6.83026418887,1.24687623619,896,0
896,107.634007438,6.53475659381,1.01099250844,896,0
896,77.3135497907,3.53405245405,0.737794973367,896,0
896,59.5383879343,2.3113948891,0.572269930452,896,0
896,32.1509210593,2.581418262,0.295695027973,896,0
896,144.253177385,13.5180802884,1.30735097097,896,0
896,48.2922520043,2.14783220842,0.461444197959,896,0
896,41.4868305276,5.12006524548,0.363667652821,896,0
896,37.7769552672,4.62537753389,0.331515777334,896,0
896,62.7772904283,6.92618689921,0.558511035291,896,0
896,27.4438034678,3.33982018138,0.241039832864,896,0
896,57.0727523008,6.10390260887,0.509688496919,896,0
896,88.1513680793,8.475491027,0.796758770523,896,0
896,241.175535613,18.3766141253,2.22798921487,896,0
897,9.61951396747,0.267383815411,0.0935213015206,897,0
897,62.2686363088,4.97299097243,0.572956453364,897,0
897,41.6450357748,0.836501210948,0.408085345638,897,0
897,149.094785461,5.34726620871,1.43747519253,897,0
897,133.381161897,4.70193126952,1.28679230628,897,0
897,47.70596138,2.13550968763,0.455704516923,897,0
897,145.12369282,10.1817731448,1.34941919676,897,0
897,66.5776875624,2.11535186299,0.644623356995,897,0
897,59.5383879343,2.3113948891,0.572269930452,897,0
897,122.601329665,8.27355015538,1.1432777951,897,0
897,122.927192477,8.25011191995,1.14677080557,897,0
897,97.0328551898,5.72267128011,0.913101839097,897,0
897,95.3817771482,3.98695622962,0.913948209186,897,0
897,142.893076787,6.38190669257,1.36511170094,897,0
897,184.254133086,9.04725004088,1.75206883046,897,0
898,108.125354098,5.13680449859,1.029885496,898,0
898,41.6450357748,0.836501210948,0.408085345638,898,0
898,41.4237533577,2.70264658636,0.387211067714,898,0
898,44.6042936763,0.799011939188,0.438052817371,898,0
898,95.3817771482,3.98695622962,0.913948209186,898,0
898,112.77432903,2.11317843535,1.10661150595,898,0
898,127.547004589,3.11040237808,1.2443660221,898,0
898,148.544001866,4.51282383554,1.4403117803,898,0
898,130.885887335,5.55621008809,1.25329677247,898,0
898,139.054353329,4.59618280622,1.34458170522,898,0
898,142.893076787,6.38190669257,1.36511170094,898,0
898,133.381161897,4.70193126952,1.28679230628,898,0
898,149.094785461,5.34726620871,1.43747519253,898,0
898,174.380817131,7.07842750213,1.67302389628,898,0
898,184.254133086,9.04725004088,1.75206883046,898,0
899,44.6042936763,0.799011939188,0.438052817371,899,0
899,49.3866133425,0.395703241217,0.489909101013,899,0
899,41.6450357748,0.836501210948,0.408085345638,899,0
899,108.427534127,5.93416643695,1.0249336769,899,0
899,102.469116557,3.81572980825,0.986533867488,899,0
899,90.1017145417,3.38875459639,0.867129599453,899,0
899,95.3817771482,3.98695622962,0.913948209186,899,0
899,108.125354098,5.13680449859,1.029885496,899,0
899,130.885887335,5.55621008809,1.25329677247,899,0
899,142.893076787,6.38190669257,1.36511170094,899,0
899,153.58511347,8.25797826672,1.45327135203,899,0
899,148.701812449,6.9906514616,1.41711160988,899,0
899,184.254133086,9.04725004088,1.75206883046,899,0
899,173.527795519,8.66976245836,1.6485803306,899,0
899,204.513154066,10.9516683957,1.93561485671,899,0
900,62.6669249396,4.99932246827,0.576676024714,900,0
900,59.8317913467,4.68479990117,0.551469914455,900,0
900,71.6626980765,3.84540342177,0.678172946548,900,0
900,108.427534127,5.93416643695,1.0249336769,900,0
900,70.9050747206,4.90715024938,0.659979244712,900,0
900,133.637278122,9.75698840073,1.23880289721,900,0
900,94.2833041521,5.6819331381,0.88601371014,900,0
900,117.280315525,6.89935966417,1.10380955861,900,0
900,151.027752624,10.7763837873,1.40251368836,900,0
900,117.526852158,7.71758458239,1.09809267575,900,0
900,201.670219118,14.0693521386,1.8760086698,900,0
900,210.110668102,14.5104144281,1.95600253674,900,0
900,158.552598364,10.5873370697,1.47965261294,900,0
900,157.216467931,10.053835168,1.47162632763,900,0
900,205.708489162,12.7749858733,1.92933503289,900,0
901,70.9050747206,4.90715024938,0.659979244712,901,0
901,59.8317913467,4.68479990117,0.551469914455,901,0
901,62.6669249396,4.99932246827,0.576676024714,901,0
901,176.647929465,13.7276507991,1.62920278666,901,0
901,117.526852158,7.71758458239,1.09809267575,901,0
901,157.216467931,10.053835168,1.47162632763,901,0
901,135.825444955,9.08393205435,1.26741512901,901,0
901,205.708489162,12.7749858733,1.92933503289,901,0
901,133.637278122,9.75698840073,1.23880289721,901,0
901,158.552598364,10.5873370697,1.47965261294,901,0
901,151.027752624,10.7763837873,1.40251368836,901,0
901,198.733495031,14.360715776,1.84372779255,901,0
901,201.670219118,14.0693521386,1.8760086698,901,0
901,210.110668102,14.5104144281,1.95600253674,901,0
901,218.292157733,14.5116475265,2.03780510207,901,0
902,184.275516974,12.0629126095,1.72212604365,902,0
902,66.5686879561,4.01367775662,0.625550101995,902,0
902,208.840510145,13.5120450805,1.95328465064,902,0
902,79.957206547,4.58484213097,0.753723644161,902,0
902,170.15936327,10.946876219,1.59212487051,902,0
902,157.216467931,10.053835168,1.47162632763,902,0
902,183.555144633,11.7494725695,1.71805672063,902,0
902,130.575888035,8.10738607592,1.22468501959,902,0
902,108.282349971,6.26203076546,1.02020319205,902,0
902,117.361896672,6.65154171475,1.10710354957,902,0
902,123.312158589,7.18971574208,1.16122442847,902,0
902,226.549668478,14.4628565995,2.12086811878,902,0
902,178.28633295,11.1162208444,1.67170112105,902,0
902,179.029310473,11.0699275224,1.67959382951,902,0
902,205.708489162,12.7749858733,1.92933503289,902,0
903,175.390979063,7.72164183199,1.67669337231,903,0
903,91.1826728417,2.68836096646,0.884943118753,903,0
903,169.767379143,5.1357333896,1.64631645753,903,0
903,111.698526512,3.9616568639,1.07736869648,903,0
903,134.845351301,2.2607033004,1.32584648,903,0
903,158.631892037,4.87355446355,1.53758337574,903,0
903,28.6158483384,1.73432211098,0.268815262274,903,0
903,144.886264626,3.91159482601,1.409746698,903,0
903,136.459658303,3.08598891684,1.33373669386,903,0
903,42.711401128,0.79874376975,0.419126573582,903,0
903,76.1176227979,3.68726032816,0.724303624697,903,0
903,42.3299296293,0.949811047938,0.413801185814,903,0
903,97.7433219959,1.25514558017,0.964881764157,903,0
903,52.3477117603,0.760892271802,0.515868194885,903,0
903,56.032168104,2.79337836795,0.53238789736,903,0
904,182.497518156,9.92671389194,1.72570804264,904,0
904,28.6158483384,1.73432211098,0.268815262274,904,0
904,194.034346402,11.499454429,1.82534891973,904,0
904,140.306086795,7.28256608363,1.33023520711,904,0
904,132.025364558,8.23441017338,1.23790954385,904,0
904,149.402804764,9.08312088857,1.40319683875,904,0
904,114.969617607,7.15364270888,1.07815974898,904,0
904,164.339898051,9.347889253,1.54992008798,904,0
904,46.3601204734,2.83401742188,0.435261030515,904,0
904,72.0629134644,2.93013453769,0.691327789267,904,0
904,73.7287353778,3.57380246583,0.70154932912,904,0
904,64.7767214516,3.06077877292,0.617159426787,904,0
904,48.3395494541,2.02101958359,0.463185298705,904,0
904,13.5146273114,1.68185326723,0.118327740442,904,0
904,64.8809873005,6.09370992667,0.587872773738,904,0
905,117.232048102,7.70148865176,1.0953055945,905,0
905,48.3395494541,2.02101958359,0.463185298705,905,0
905,182.497518156,9.92671389194,1.72570804264,905,0
905,64.7767214516,3.06077877292,0.617159426787,905,0
905,73.7287353778,3.57380246583,0.70154932912,905,0
905,101.712822698,6.38818520923,0.953246374888,905,0
905,152.31091139,8.35764029283,1.43953271097,905,0
905,114.969617607,7.15364270888,1.07815974898,905,0
905,209.260412945,13.5767451095,1.95683667835,905,0
905,132.025364558,8.23441017338,1.23790954385,905,0
905,127.629399178,7.19997254336,1.20429426635,905,0
905,164.339898051,9.347889253,1.54992008798,905,0
905,149.402804764,9.08312088857,1.40319683875,905,0
905,247.670894006,15.8448556758,2.3182603833,905,0
905,194.034346402,11.499454429,1.82534891973,905,0
906,90.2188703918,4.90192471166,0.853169456801,906,0
906,64.7767214516,3.06077877292,0.617159426787,906,0
906,171.482429179,10.9670986444,1.60515330535,906,0
906,96.4989311583,7.3952282931,0.891037028652,906,0
906,81.5917115533,6.5184162149,0.750732953384,906,0
906,48.3395494541,2.02101958359,0.463185298705,906,0
906,132.025364558,8.23441017338,1.23790954385,906,0
906,145.38046065,9.66656066258,1.35713899988,906,0
906,120.027799393,8.46764984401,1.11560149549,906,0
906,114.969617607,7.15364270888,1.07815974898,906,0
906,129.558979187,8.61334667064,1.20945632517,906,0
906,117.232048102,7.70148865176,1.0953055945,906,0
906,101.712822698,6.38818520923,0.953246374888,906,0
906,20.1477069671,0.128792273421,0.200189146937,906,0
906,4.54548041374,0.270446922195,0.0427503349155,906,0
907,122.555177023,8.22908278239,1.1432609424,907,0
907,114.969617607,7.15364270888,1.07815974898,907,0
907,64.7767214516,3.06077877292,0.617159426787,907,0
907,117.232048102,7.70148865176,1.0953055945,907,0
907,49.4152022014,0.971655538157,0.484435466633,907,0
907,101.712822698,6.38818520923,0.953246374888,907,0
907,86.0608865546,5.1297354861,0.809311510685,907,0
907,48.3395494541,2.02101958359,0.463185298705,907,0
907,64.4124767729,5.14237926483,0.59270097508,907,0
907,15.8173096705,1.15498593606,0.146623237344,907,0
907,57.271403828,2.96637843735,0.543050253907,907,0
907,69.9117778967,6.74524689709,0.631665309996,907,0
907,20.1477069671,0.128792273421,0.200189146937,907,0
907,4.54548041374,0.270446922195,0.0427503349155,907,0
907,7.68335346134,0.238268151247,0.074450853101,907,0
908,17.2420505911,0.462556490046,0.16779494101,908,0
908,29.7021485271,0.439552594789,0.292625959323,908,0
908,52.921513107,4.06675020236,0.488547629046,908,0
908,48.3395494541,2.02101958359,0.463185298705,908,0
908,69.9117778967,6.74524689709,0.631665309996,908,0
908,15.8173096705,1.15498593606,0.146623237344,908,0
908,57.271403828,2.96637843735,0.543050253907,908,0
908,20.1477069671,0.128792273421,0.200189146937,908,0
908,40.3175233749,2.10294373375,0.382145796412,908,0
908,7.68335346134,0.238268151247,0.074450853101,908,0
908,4.54548041374,0.270446922195,0.0427503349155,908,0
908,99.6899654347,5.54593731782,0.941440281169,908,0
908,12.8962404715,1.33311808421,0.115631223873,908,0
908,53.0016677869,4.56088831777,0.484407794692,908,0
908,44.3157115578,3.29025124701,0.410254603108,908,0
909,53.0016677869,4.56088831777,0.484407794692,909,0
909,27.0780300869,0.354993019074,0.267230370678,909,0
909,7.68335346134,0.238268151247,0.074450853101,909,0
909,60.7917168807,5.10586985216,0.556858470285,909,0
909,38.7553162148,3.25536247512,0.354999537396,909,0
909,106.737560465,8.84254356389,0.978950169007,909,0
909,38.4192952145,3.07124865075,0.353480465637,909,0
909,45.6992686907,1.64958165493,0.440496870357,909,0
909,44.3157115578,3.29025124701,0.410254603108,909,0
909,84.1357073803,3.88395551991,0.802517518604,909,0
909,65.1164798456,3.62466890521,0.614918109404,909,0
909,84.7804539474,4.55979137381,0.802206625736,909,0
909,99.6899654347,5.54593731782,0.941440281169,909,0
909,100.560640351,7.03324751128,0.935273928397,909,0
909,140.363234595,8.38712165882,1.31976112937,909,0
910,106.737560465,8.84254356389,0.978950169007,910,0
910,185.816729055,14.058725124,1.71758003931,910,0
910,89.9397309056,7.82489005874,0.821148408469,910,0
910,68.3121290024,6.61013220916,0.617019967933,910,0
910,153.059221646,11.9175695143,1.41141652132,910,0
910,156.560133909,12.3707895305,1.44189344378,910,0
910,107.375380736,9.31542400628,0.980599567293,910,0
910,102.932823741,9.43365740894,0.934991663317,910,0
910,140.570755425,12.8521586614,1.27718596763,910,0
910,155.151317448,13.2832769225,1.41868040526,910,0
910,173.329177523,15.3375508166,1.57991626706,910,0
910,176.722173905,15.3404778531,1.61381696052,910,0
910,220.502863717,17.7888164732,2.02714047244,910,0
910,203.296836503,17.6371697309,1.85659666772,910,0
910,212.582606725,18.5316912286,1.94050915496,910,0
911,203.369389637,17.194993198,1.86174396439,911,0
911,89.9397309056,7.82489005874,0.821148408469,911,0
911,132.11636038,11.2521946001,1.2086416578,911,0
911,141.524987901,10.0571903843,1.31467797516,911,0
911,106.737560465,8.84254356389,0.978950169007,911,0
911,165.122712057,13.7713716278,1.51351340429,911,0
911,132.420223473,10.965029698,1.21455193775,911,0
911,217.824936164,18.1736982836,1.9965123788,911,0
911,172.675663227,12.4718686738,1.60203794553,911,0
911,156.560133909,12.3707895305,1.44189344378,911,0
911,153.059221646,11.9175695143,1.41141652132,911,0
911,255.394964241,20.9714652566,2.34423498985,911,0
911,193.067846374,14.2316978638,1.7883614851,911,0
911,220.502863717,17.7888164732,2.02714047244,911,0
911,185.816729055,14.058725124,1.71758003931,911,0
912,212.559873196,13.7504638381,1.98809409357,912,0
912,106.737560465,8.84254356389,0.978950169007,912,0
912,153.059221646,11.9175695143,1.41141652132,912,0
912,185.816729055,14.058725124,1.71758003931,912,0
912,221.859365142,16.5721207897,2.05287244352,912,0
912,133.343524878,8.0628883955,1.25280636483,912,0
912,236.369429336,16.3427399053,2.20026689431,912,0
912,114.409401999,6.70941075419,1.07699991244,912,0
912,193.067846374,14.2316978638,1.7883614851,912,0
912,106.165724422,8.29345223108,0.978722721905,912,0
912,174.946829742,11.8351641488,1.63111665593,912,0
912,131.101176311,8.30344745416,1.22797728857,912,0
912,172.675663227,12.4718686738,1.60203794553,912,0
912,164.96459443,11.3976638901,1.53566930539,912,0
912,141.524987901,10.0571903843,1.31467797516,912,0
913,74.4149865373,5.29614862253,0.691188379148,913,0
913,113.950373453,3.79320358871,1.10157169864,913,0
913,189.521745218,11.990723677,1.77531021541,913,0
913,189.343493122,10.8679756014,1.78475517521,913,0
913,167.754321834,10.6669937371,1.57087328097,913,0
913,171.225630614,10.7330449904,1.60492585624,913,0
913,166.387730242,8.75981328896,1.57627916953,913,0
913,177.493404863,10.6228914771,1.66870513386,913,0
913,174.013573814,9.96163108025,1.64051942733,913,0
913,131.101176311,8.30344745416,1.22797728857,913,0
913,96.3649285568,6.2659798083,0.900989487485,913,0
913,109.034976479,4.06332999247,1.04971646486,913,0
913,133.343524878,8.0628883955,1.25280636483,913,0
913,76.4573913755,4.89570062491,0.715616907506,913,0
